fips_state_county_code_crosswalk,year,c_yr_pop_covered_any,perc_c_yr_pop_covered_any,c_pop_covered_any,perc_c_pop_covered_any,fips_5_digit
28085,2022,34760,.013888889,34760,.013888889,28085
28085,2023,34760,.013888889,34760,.013888889,28085
28087,2018,34265,.0083220154,34265,.0083220154,28087
28087,2019,34265,.0083220154,34265,.0083220154,28087
28087,2020,34265,.0083220154,34265,.0083220154,28087
28087,2021,34265,.0083220154,34265,.0083220154,28087
28087,2022,34265,.0083220154,34265,.0083220154,28087
28087,2023,34265,.0083220154,34265,.0083220154,28087
28089,2018,99587,.012363487,99587,.012363487,28089
28089,2019,99587,.012363487,99587,.012363487,28089
28089,2020,99587,.012363487,99587,.012363487,28089
28089,2021,99587,.012363487,99587,.012363487,28089
28089,2022,99587,.012363487,99587,.012363487,28089
28089,2023,99587,.012363487,99587,.012363487,28089
28091,2018,18313,.010616823,18313,.010616823,28091
28091,2019,18313,.010616823,18313,.010616823,28091
28091,2020,18313,.010616823,18313,.010616823,28091
28091,2021,18313,.010616823,18313,.010616823,28091
28091,2022,18313,.010616823,18313,.010616823,28091
28091,2023,18313,.010616823,18313,.010616823,28091
28093,2018,34371,.013888889,34371,.013888889,28093
28093,2019,34371,.013888889,34371,.013888889,28093
28093,2020,34371,.013888889,34371,.013888889,28093
28093,2021,34371,.013888889,34371,.013888889,28093
28093,2022,34371,.013888889,34371,.013888889,28093
28093,2023,34371,.013888889,34371,.013888889,28093
28095,2018,28086,.01186457,28086,.01186457,28095
28095,2019,28086,.01186457,28086,.01186457,28095
28095,2020,28086,.01186457,28086,.01186457,28095
28095,2021,28086,.01186457,28086,.01186457,28095
28095,2022,28086,.01186457,28086,.01186457,28095
28095,2023,28086,.01186457,28086,.01186457,28095
28097,2018,0,0,0,0,28097
28097,2019,0,0,0,0,28097
28097,2020,0,0,0,0,28097
28097,2021,0,0,0,0,28097
28097,2022,0,0,0,0,28097
28097,2023,0,0,0,0,28097
28099,2018,28052,.013888889,28052,.013888889,28099
28099,2019,28052,.013888889,28052,.013888889,28099
28099,2020,28052,.013888889,28052,.013888889,28099
28099,2021,28052,.013888889,28052,.013888889,28099
28099,2022,28052,.013888889,28052,.013888889,28099
28099,2023,28052,.013888889,28052,.013888889,28099
28101,2018,1991,.0012851595,1991,.0012851595,28101
28101,2019,1991,.0012851595,1991,.0012851595,28101
28101,2020,1991,.0012851595,1991,.0012851595,28101
28101,2021,1991,.0012851595,1991,.0012851595,28101
28101,2022,1991,.0012851595,1991,.0012851595,28101
28101,2023,1991,.0012851595,1991,.0012851595,28101
28103,2018,7459,.010464366,7459,.010464366,28103
28103,2019,7459,.010464366,7459,.010464366,28103
28103,2020,7459,.010464366,7459,.010464366,28103
28103,2021,7459,.010464366,7459,.010464366,28103
28103,2022,7459,.010464366,7459,.010464366,28103
28103,2023,7459,.010464366,7459,.010464366,28103
28105,2018,51434,.013888889,51434,.013888889,28105
28105,2019,51434,.013888889,51434,.013888889,28105
28105,2020,51434,.013888889,51434,.013888889,28105
28105,2021,51434,.013888889,51434,.013888889,28105
28105,2022,51434,.013888889,51434,.013888889,28105
28105,2023,51434,.013888889,51434,.013888889,28105
28107,2018,30937,.013175939,30937,.013175939,28107
28107,2019,30937,.013175939,30937,.013175939,28107
28107,2020,30937,.013175939,30937,.013175939,28107
28107,2021,30937,.013175939,30937,.013175939,28107
28107,2022,30937,.013175939,30937,.013175939,28107
28107,2023,30937,.013175939,30937,.013175939,28107
28109,2018,57947,.013888889,57947,.013888889,28109
28109,2019,57947,.013888889,57947,.013888889,28109
28109,2020,57947,.013888889,57947,.013888889,28109
28109,2021,57947,.013888889,57947,.013888889,28109
28109,2022,57947,.013888889,57947,.013888889,28109
28109,2023,57947,.013888889,57947,.013888889,28109
28111,2018,0,0,0,0,28111
28111,2019,0,0,0,0,28111
28111,2020,0,0,0,0,28111
28111,2021,0,0,0,0,28111
28111,2022,0,0,0,0,28111
28111,2023,0,0,0,0,28111
28113,2018,36200,.012734354,36200,.012734354,28113
28113,2019,36200,.012734354,36200,.012734354,28113
28113,2020,36200,.012734354,36200,.012734354,28113
28113,2021,36200,.012734354,36200,.012734354,28113
28113,2022,36200,.012734354,36200,.012734354,28113
28113,2023,36200,.012734354,36200,.012734354,28113
28115,2018,31573,.013888889,31573,.013888889,28115
28115,2019,31573,.013888889,31573,.013888889,28115
28115,2020,31573,.013888889,31573,.013888889,28115
28115,2021,31573,.013888889,31573,.013888889,28115
28115,2022,31573,.013888889,31573,.013888889,28115
28115,2023,31573,.013888889,31573,.013888889,28115
28117,2018,22979,.013888889,22979,.013888889,28117
28117,2019,22979,.013888889,22979,.013888889,28117
28117,2020,22979,.013888889,22979,.013888889,28117
28117,2021,22979,.013888889,22979,.013888889,28117
28117,2022,22979,.013888889,22979,.013888889,28117
28117,2023,22979,.013888889,22979,.013888889,28117
28119,2018,0,0,0,0,28119
28119,2019,0,0,0,0,28119
28119,2020,0,0,0,0,28119
28119,2021,0,0,0,0,28119
28119,2022,0,0,0,0,28119
28119,2023,0,0,0,0,28119
28121,2018,130767,.01135194,130767,.01135194,28121
28121,2019,130767,.01135194,130767,.01135194,28121
28121,2020,130767,.01135194,130767,.01135194,28121
28121,2021,130767,.01135194,130767,.01135194,28121
28121,2022,130767,.01135194,130767,.01135194,28121
28121,2023,130767,.01135194,130767,.01135194,28121
28123,2018,27654,.013888889,27654,.013888889,28123
28123,2019,27654,.013888889,27654,.013888889,28123
28123,2020,27654,.013888889,27654,.013888889,28123
28123,2021,27654,.013888889,27654,.013888889,28123
28123,2022,27654,.013888889,27654,.013888889,28123
28123,2023,27654,.013888889,27654,.013888889,28123
28125,2018,0,0,0,0,28125
28125,2019,0,0,0,0,28125
28125,2020,0,0,0,0,28125
28125,2021,0,0,0,0,28125
28125,2022,0,0,0,0,28125
28125,2023,0,0,0,0,28125
28127,2018,2123,.0011560461,2123,.0011560461,28127
28127,2019,2123,.0011560461,2123,.0011560461,28127
28127,2020,2123,.0011560461,2123,.0011560461,28127
28127,2021,2123,.0011560461,2123,.0011560461,28127
28127,2022,2123,.0011560461,2123,.0011560461,28127
28127,2023,2123,.0011560461,2123,.0011560461,28127
28129,2018,14079,.013888889,14079,.013888889,28129
28129,2019,14079,.013888889,14079,.013888889,28129
28129,2020,14079,.013888889,14079,.013888889,28129
28129,2021,14079,.013888889,14079,.013888889,28129
28129,2022,14079,.013888889,14079,.013888889,28129
28129,2023,14079,.013888889,14079,.013888889,28129
28131,2018,18892,.013888889,18892,.013888889,28131
28131,2019,18892,.013888889,18892,.013888889,28131
28131,2020,18892,.013888889,18892,.013888889,28131
28131,2021,18892,.013888889,18892,.013888889,28131
28131,2022,18892,.013888889,18892,.013888889,28131
28131,2023,18892,.013888889,18892,.013888889,28131
28133,2018,7792,.004440797,7792,.004440797,28133
28133,2019,7792,.004440797,7792,.004440797,28133
28133,2020,7792,.004440797,7792,.004440797,28133
28133,2021,7792,.004440797,7792,.004440797,28133
28133,2022,7792,.004440797,7792,.004440797,28133
28133,2023,7792,.004440797,7792,.004440797,28133
28135,2018,11142,.013888889,11142,.013888889,28135
28135,2019,11142,.013888889,11142,.013888889,28135
28135,2020,11142,.013888889,11142,.013888889,28135
28135,2021,11142,.013888889,11142,.013888889,28135
28135,2022,11142,.013888889,11142,.013888889,28135
28135,2023,11142,.013888889,11142,.013888889,28135
28137,2018,28464,.013888889,28464,.013888889,28137
28137,2019,28464,.013888889,28464,.013888889,28137
28137,2020,28464,.013888889,28464,.013888889,28137
28137,2021,28464,.013888889,28464,.013888889,28137
28137,2022,28464,.013888889,28464,.013888889,28137
28137,2023,28464,.013888889,28464,.013888889,28137
28139,2018,680,.00044257002,680,.00044257002,28139
28139,2019,680,.00044257002,680,.00044257002,28139
28139,2020,680,.00044257002,680,.00044257002,28139
28139,2021,680,.00044257002,680,.00044257002,28139
28139,2022,680,.00044257002,680,.00044257002,28139
28139,2023,680,.00044257002,680,.00044257002,28139
28141,2018,18559,.013888889,18559,.013888889,28141
28141,2019,18559,.013888889,18559,.013888889,28141
28141,2020,18559,.013888889,18559,.013888889,28141
28141,2021,18559,.013888889,18559,.013888889,28141
28141,2022,18559,.013888889,18559,.013888889,28141
28141,2023,18559,.013888889,18559,.013888889,28141
28143,2018,9354,.013888889,9354,.013888889,28143
28143,2019,9354,.013888889,9354,.013888889,28143
28143,2020,9354,.013888889,9354,.013888889,28143
28143,2021,9354,.013888889,9354,.013888889,28143
28143,2022,9354,.013888889,9354,.013888889,28143
28143,2023,9354,.013888889,9354,.013888889,28143
28145,2018,27432,.013888889,27432,.013888889,28145
28145,2019,27432,.013888889,27432,.013888889,28145
28145,2020,27432,.013888889,27432,.013888889,28145
28145,2021,27432,.013888889,27432,.013888889,28145
28145,2022,27432,.013888889,27432,.013888889,28145
28145,2023,27432,.013888889,27432,.013888889,28145
28147,2018,12293,.012420785,12293,.012420785,28147
28147,2019,12293,.012420785,12293,.012420785,28147
28147,2020,12293,.012420785,12293,.012420785,28147
28147,2021,12293,.012420785,12293,.012420785,28147
28147,2022,12293,.012420785,12293,.012420785,28147
28147,2023,12293,.012420785,12293,.012420785,28147
28149,2018,41846,.013888889,41846,.013888889,28149
28149,2019,41846,.013888889,41846,.013888889,28149
28149,2020,41846,.013888889,41846,.013888889,28149
28149,2021,41846,.013888889,41846,.013888889,28149
28149,2022,41846,.013888889,41846,.013888889,28149
28149,2023,41846,.013888889,41846,.013888889,28149
28151,2018,8508,.0028399988,8508,.0028399988,28151
28151,2019,8508,.0028399988,8508,.0028399988,28151
28151,2020,8508,.0028399988,8508,.0028399988,28151
28151,2021,8508,.0028399988,8508,.0028399988,28151
28151,2022,8508,.0028399988,8508,.0028399988,28151
28151,2023,8508,.0028399988,8508,.0028399988,28151
28153,2018,19674,.013888889,19674,.013888889,28153
28153,2019,19674,.013888889,19674,.013888889,28153
28153,2020,19674,.013888889,19674,.013888889,28153
28153,2021,19674,.013888889,19674,.013888889,28153
28153,2022,19674,.013888889,19674,.013888889,28153
28153,2023,19674,.013888889,19674,.013888889,28153
28155,2018,10132,.013888889,10132,.013888889,28155
28155,2019,10132,.013888889,10132,.013888889,28155
28155,2020,10132,.013888889,10132,.013888889,28155
28155,2021,10132,.013888889,10132,.013888889,28155
28155,2022,10132,.013888889,10132,.013888889,28155
28155,2023,10132,.013888889,10132,.013888889,28155
28157,2018,0,0,0,0,28157
28157,2019,0,0,0,0,28157
28157,2020,0,0,0,0,28157
28157,2021,0,0,0,0,28157
28157,2022,0,0,0,0,28157
28157,2023,0,0,0,0,28157
28159,2018,17521,.013888889,17521,.013888889,28159
28159,2019,17521,.013888889,17521,.013888889,28159
28159,2020,17521,.013888889,17521,.013888889,28159
28159,2021,17521,.013888889,17521,.013888889,28159
28159,2022,17521,.013888889,17521,.013888889,28159
28159,2023,17521,.013888889,17521,.013888889,28159
28161,2018,4125,.0048132124,4125,.0048132124,28161
28161,2019,4125,.0048132124,4125,.0048132124,28161
28161,2020,4125,.0048132124,4125,.0048132124,28161
28161,2021,4125,.0048132124,4125,.0048132124,28161
28161,2022,4125,.0048132124,4125,.0048132124,28161
28161,2023,4125,.0048132124,4125,.0048132124,28161
28163,2018,0,0,0,0,28163
28163,2019,0,0,0,0,28163
28163,2020,0,0,0,0,28163
28163,2021,0,0,0,0,28163
28163,2022,0,0,0,0,28163
28163,2023,0,0,0,0,28163
29001,2018,25134,.013888889,25134,.013888889,29001
29001,2019,25134,.013888889,25134,.013888889,29001
29001,2020,25134,.013888889,25134,.013888889,29001
29001,2021,25134,.013888889,25134,.013888889,29001
29001,2022,25134,.013888889,25134,.013888889,29001
29001,2023,25134,.013888889,25134,.013888889,29001
29003,2018,15501,.013888889,15501,.013888889,29003
29003,2019,15501,.013888889,15501,.013888889,29003
29003,2020,15501,.013888889,15501,.013888889,29003
29003,2021,15501,.013888889,15501,.013888889,29003
29003,2022,15501,.013888889,15501,.013888889,29003
29003,2023,15501,.013888889,15501,.013888889,29003
29005,2018,5124,.013888889,5124,.013888889,29005
29005,2019,5124,.013888889,5124,.013888889,29005
29005,2020,5124,.013888889,5124,.013888889,29005
29005,2021,5124,.013888889,5124,.013888889,29005
29005,2022,5124,.013888889,5124,.013888889,29005
29005,2023,5124,.013888889,5124,.013888889,29005
29007,2018,26028,.013618384,26028,.013618384,29007
29007,2019,26028,.013618384,26028,.013618384,29007
29007,2020,26028,.013618384,26028,.013618384,29007
29007,2021,26028,.013618384,26028,.013618384,29007
29007,2022,26028,.013618384,26028,.013618384,29007
29007,2023,26028,.013618384,26028,.013618384,29007
29009,2018,38769,.013888889,38769,.013888889,29009
29009,2019,38769,.013888889,38769,.013888889,29009
29009,2020,38769,.013888889,38769,.013888889,29009
29009,2021,38769,.013888889,38769,.013888889,29009
29009,2022,38769,.013888889,38769,.013888889,29009
29009,2023,38769,.013888889,38769,.013888889,29009
29011,2018,11108,.01243975,11108,.01243975,29011
29011,2019,11108,.01243975,11108,.01243975,29011
29011,2020,11108,.01243975,11108,.01243975,29011
29011,2021,11108,.01243975,11108,.01243975,29011
29011,2022,11108,.01243975,11108,.01243975,29011
29011,2023,11108,.01243975,11108,.01243975,29011
29013,2018,16122,.013888889,16122,.013888889,29013
29013,2019,16122,.013888889,16122,.013888889,29013
29013,2020,16122,.013888889,16122,.013888889,29013
29013,2021,16122,.013888889,16122,.013888889,29013
29013,2022,16122,.013888889,16122,.013888889,29013
29013,2023,16122,.013888889,16122,.013888889,29013
29015,2018,20655,.013888889,20655,.013888889,29015
29015,2019,20655,.013888889,20655,.013888889,29015
29015,2020,20655,.013888889,20655,.013888889,29015
29015,2021,20655,.013888889,20655,.013888889,29015
29015,2022,20655,.013888889,20655,.013888889,29015
29015,2023,20655,.013888889,20655,.013888889,29015
29017,2018,10507,.013888889,10507,.013888889,29017
29017,2019,10507,.013888889,10507,.013888889,29017
29017,2020,10507,.013888889,10507,.013888889,29017
29017,2021,10507,.013888889,10507,.013888889,29017
29017,2022,10507,.013888889,10507,.013888889,29017
29017,2023,10507,.013888889,10507,.013888889,29017
29019,2018,189707,.013888889,189707,.013888889,29019
29019,2019,189707,.013888889,189707,.013888889,29019
29019,2020,189707,.013888889,189707,.013888889,29019
29019,2021,189707,.013888889,189707,.013888889,29019
29019,2022,189707,.013888889,189707,.013888889,29019
29019,2023,189707,.013888889,189707,.013888889,29019
29021,2018,82187,.013851138,82187,.013851138,29021
29021,2019,82187,.013851138,82187,.013851138,29021
29021,2020,82187,.013851138,82187,.013851138,29021
29021,2021,82187,.013851138,82187,.013851138,29021
29021,2022,82187,.013851138,82187,.013851138,29021
29021,2023,82187,.013851138,82187,.013851138,29021
29023,2018,42275,.013888889,42275,.013888889,29023
29023,2019,42275,.013888889,42275,.013888889,29023
29023,2020,42275,.013888889,42275,.013888889,29023
29023,2021,42275,.013888889,42275,.013888889,29023
29023,2022,42275,.013888889,42275,.013888889,29023
29023,2023,42275,.013888889,42275,.013888889,29023
29025,2018,9752,.013529562,9752,.013529562,29025
29025,2019,9752,.013529562,9752,.013529562,29025
29025,2020,9752,.013529562,9752,.013529562,29025
29025,2021,9752,.013529562,9752,.013529562,29025
29025,2022,9752,.013529562,9752,.013529562,29025
29025,2023,9752,.013529562,9752,.013529562,29025
29027,2018,44999,.013608843,44999,.013608843,29027
29027,2019,44999,.013608843,44999,.013608843,29027
29027,2020,44999,.013608843,44999,.013608843,29027
29027,2021,44999,.013608843,44999,.013608843,29027
29027,2022,44999,.013608843,44999,.013608843,29027
29027,2023,44999,.013608843,44999,.013608843,29027
29029,2018,44584,.013888889,44584,.013888889,29029
29029,2019,44584,.013888889,44584,.013888889,29029
29029,2020,44584,.013888889,44584,.013888889,29029
29029,2021,44584,.013888889,44584,.013888889,29029
29029,2022,44584,.013888889,44584,.013888889,29029
29029,2023,44584,.013888889,44584,.013888889,29029
29031,2018,83140,.013825697,83140,.013825697,29031
29031,2019,83140,.013825697,83140,.013825697,29031
29031,2020,83140,.013825697,83140,.013825697,29031
29031,2021,83140,.013825697,83140,.013825697,29031
29031,2022,83140,.013825697,83140,.013825697,29031
29031,2023,83140,.013825697,83140,.013825697,29031
29033,2018,8408,.012912182,8408,.012912182,29033
29033,2019,8408,.012912182,8408,.012912182,29033
29033,2020,8408,.012912182,8408,.012912182,29033
29033,2021,8408,.012912182,8408,.012912182,29033
29033,2022,8408,.012912182,8408,.012912182,29033
29033,2023,8408,.012912182,8408,.012912182,29033
29035,2018,5307,.013309558,5307,.013309558,29035
29035,2019,5307,.013309558,5307,.013309558,29035
29035,2020,5307,.013309558,5307,.013309558,29035
29035,2021,5307,.013309558,5307,.013309558,29035
29035,2022,5307,.013309558,5307,.013309558,29035
29035,2023,5307,.013309558,5307,.013309558,29035
29037,2018,108171,.01377075,108171,.01377075,29037
29037,2019,108171,.01377075,108171,.01377075,29037
29037,2020,108171,.01377075,108171,.01377075,29037
29037,2021,108171,.01377075,108171,.01377075,29037
29037,2022,108171,.01377075,108171,.01377075,29037
29037,2023,108171,.01377075,108171,.01377075,29037
29039,2018,14814,.012379663,14814,.012379663,29039
29039,2019,14814,.012379663,14814,.012379663,29039
29039,2020,14814,.012379663,14814,.012379663,29039
29039,2021,14814,.012379663,14814,.012379663,29039
29039,2022,14814,.012379663,14814,.012379663,29039
29039,2023,14814,.012379663,14814,.012379663,29039
29041,2018,7359,.011887454,7359,.011887454,29041
29041,2019,7359,.011887454,7359,.011887454,29041
29041,2020,7359,.011887454,7359,.011887454,29041
29041,2021,7359,.011887454,7359,.011887454,29041
29041,2022,7359,.011887454,7359,.011887454,29041
29041,2023,7359,.011887454,7359,.011887454,29041
29043,2018,94042,.013743622,94042,.013743622,29043
29043,2019,94042,.013743622,94042,.013743622,29043
29043,2020,94042,.013743622,94042,.013743622,29043
29043,2021,94042,.013743622,94042,.013743622,29043
29043,2022,94042,.013743622,94042,.013743622,29043
29043,2023,94042,.013743622,94042,.013743622,29043
29045,2018,6760,.013732469,6760,.013732469,29045
29045,2019,6760,.013732469,6760,.013732469,29045
29045,2020,6760,.013732469,6760,.013732469,29045
29045,2021,6760,.013732469,6760,.013732469,29045
29045,2022,6760,.013732469,6760,.013732469,29045
29045,2023,6760,.013732469,6760,.013732469,29045
29047,2018,117736,.013793407,117736,.013793407,29047
29047,2019,117736,.013793407,117736,.013793407,29047
29047,2020,117736,.013793407,117736,.013793407,29047
29047,2021,117736,.013793407,117736,.013793407,29047
29047,2022,117736,.013793407,117736,.013793407,29047
29047,2023,117736,.013793407,117736,.013793407,29047
29049,2018,24887,.013542266,24887,.013542266,29049
29049,2019,24887,.013542266,24887,.013542266,29049
29049,2020,24887,.013542266,24887,.013542266,29049
29049,2021,24887,.013542266,24887,.013542266,29049
29049,2022,24887,.013542266,24887,.013542266,29049
29049,2023,24887,.013542266,24887,.013542266,29049
29051,2018,77228,.013888889,77228,.013888889,29051
29051,2019,77228,.013888889,77228,.013888889,29051
29051,2020,77228,.013888889,77228,.013888889,29051
29051,2021,77228,.013888889,77228,.013888889,29051
29051,2022,77228,.013888889,77228,.013888889,29051
29051,2023,77228,.013888889,77228,.013888889,29051
29053,2018,16848,.013534618,16848,.013534618,29053
29053,2019,16848,.013534618,16848,.013534618,29053
29053,2020,16848,.013534618,16848,.013534618,29053
29053,2021,16848,.013534618,16848,.013534618,29053
29053,2022,16848,.013534618,16848,.013534618,29053
29053,2023,16848,.013534618,16848,.013534618,29053
29055,2018,21033,.013682029,21033,.013682029,29055
29055,2019,21033,.013682029,21033,.013682029,29055
29055,2020,21033,.013682029,21033,.013682029,29055
29055,2021,21033,.013682029,21033,.013682029,29055
29055,2022,21033,.013682029,21033,.013682029,29055
29055,2023,21033,.013682029,21033,.013682029,29055
29057,2018,7424,.012044284,7424,.012044284,29057
29057,2019,7424,.012044284,7424,.012044284,29057
29057,2020,7424,.012044284,7424,.012044284,29057
29057,2021,7424,.012044284,7424,.012044284,29057
29057,2022,7424,.012044284,7424,.012044284,29057
29057,2023,7424,.012044284,7424,.012044284,29057
29059,2018,17489,.013574538,17489,.013574538,29059
29059,2019,17489,.013574538,17489,.013574538,29059
29059,2020,17489,.013574538,17489,.013574538,29059
29059,2021,17489,.013574538,17489,.013574538,29059
29059,2022,17489,.013574538,17489,.013574538,29059
29059,2023,17489,.013574538,17489,.013574538,29059
29061,2018,6612,.01087171,6612,.01087171,29061
29061,2019,6612,.01087171,6612,.01087171,29061
29061,2020,6612,.01087171,6612,.01087171,29061
29061,2021,6612,.01087171,6612,.01087171,29061
29061,2022,6612,.01087171,6612,.01087171,29061
29061,2023,6612,.01087171,6612,.01087171,29061
29063,2018,8861,.013888889,8861,.013888889,29063
29063,2019,8861,.013888889,8861,.013888889,29063
29063,2020,8861,.013888889,8861,.013888889,29063
29063,2021,8861,.013888889,8861,.013888889,29063
29063,2022,8861,.013888889,8861,.013888889,29063
29063,2023,8861,.013888889,8861,.013888889,29063
29065,2018,14418,.013888889,14418,.013888889,29065
29065,2019,14418,.013888889,14418,.013888889,29065
29065,2020,14418,.013888889,14418,.013888889,29065
29065,2021,14418,.013888889,14418,.013888889,29065
29065,2022,14418,.013888889,14418,.013888889,29065
29065,2023,14418,.013888889,14418,.013888889,29065
29067,2018,12175,.013888889,12175,.013888889,29067
29067,2019,12175,.013888889,12175,.013888889,29067
29067,2020,12175,.013888889,12175,.013888889,29067
29067,2021,12175,.013888889,12175,.013888889,29067
29067,2022,12175,.013888889,12175,.013888889,29067
29067,2023,12175,.013888889,12175,.013888889,29067
29069,2018,27032,.013888889,27032,.013888889,29069
29069,2019,27032,.013888889,27032,.013888889,29069
29069,2020,27032,.013888889,27032,.013888889,29069
29069,2021,27032,.013888889,27032,.013888889,29069
29069,2022,27032,.013888889,27032,.013888889,29069
29069,2023,27032,.013888889,27032,.013888889,29069
29071,2018,108792,.013873076,108792,.013873076,29071
29071,2019,108792,.013873076,108792,.013873076,29071
29071,2020,108792,.013873076,108792,.013873076,29071
29071,2021,108792,.013873076,108792,.013873076,29071
29071,2022,108792,.013873076,108792,.013873076,29071
29071,2023,108792,.013873076,108792,.013873076,29071
29073,2018,14281,.013261164,14281,.013261164,29073
29073,2019,14281,.013261164,14281,.013261164,29073
29073,2020,14281,.013261164,14281,.013261164,29073
29073,2021,14281,.013261164,14281,.013261164,29073
29073,2022,14281,.013261164,14281,.013261164,29073
29073,2023,14281,.013261164,14281,.013261164,29073
29075,2018,6318,.010572289,6318,.010572289,29075
29075,2019,6318,.010572289,6318,.010572289,29075
29075,2020,6318,.010572289,6318,.010572289,29075
29075,2021,6318,.010572289,6318,.010572289,29075
29075,2022,6318,.010572289,6318,.010572289,29075
29075,2023,6318,.010572289,6318,.010572289,29075
29077,2018,304776,.013888889,304776,.013888889,29077
29077,2019,304776,.013888889,304776,.013888889,29077
29077,2020,304776,.013888889,304776,.013888889,29077
29077,2021,304776,.013888889,304776,.013888889,29077
29077,2022,304776,.013888889,304776,.013888889,29077
29077,2023,304776,.013888889,304776,.013888889,29077
29079,2018,9885,.013888889,9885,.013888889,29079
29079,2019,9885,.013888889,9885,.013888889,29079
29079,2020,9885,.013888889,9885,.013888889,29079
29079,2021,9885,.013888889,9885,.013888889,29079
29079,2022,9885,.013888889,9885,.013888889,29079
29079,2023,9885,.013888889,9885,.013888889,29079
29081,2018,8228,.013347089,8228,.013347089,29081
29081,2019,8228,.013347089,8228,.013347089,29081
29081,2020,8228,.013347089,8228,.013347089,29081
29081,2021,8228,.013347089,8228,.013347089,29081
29081,2022,8228,.013347089,8228,.013347089,29081
29081,2023,8228,.013347089,8228,.013347089,29081
29083,2018,22310,.011727391,22310,.011727391,29083
29083,2019,22310,.011727391,22310,.011727391,29083
29083,2020,22310,.011727391,22310,.011727391,29083
29083,2021,22310,.011727391,22310,.011727391,29083
29083,2022,22310,.011727391,22310,.011727391,29083
29083,2023,22310,.011727391,22310,.011727391,29083
29085,2018,8808,.013888889,8808,.013888889,29085
29085,2019,8808,.013888889,8808,.013888889,29085
29085,2020,8808,.013888889,8808,.013888889,29085
29085,2021,8808,.013888889,8808,.013888889,29085
29085,2022,8808,.013888889,8808,.013888889,29085
29085,2023,8808,.013888889,8808,.013888889,29085
29087,2018,3461,.011163364,3461,.011163364,29087
29087,2019,3461,.011163364,3461,.011163364,29087
29087,2020,3461,.011163364,3461,.011163364,29087
29087,2021,3461,.011163364,3461,.011163364,29087
29087,2022,3461,.011163364,3461,.011163364,29087
29087,2023,3461,.011163364,3461,.011163364,29087
29089,2018,11244,.013888889,11244,.013888889,29089
29089,2019,11244,.013888889,11244,.013888889,29089
29089,2020,11244,.013888889,11244,.013888889,29089
29089,2021,11244,.013888889,11244,.013888889,29089
29089,2022,11244,.013888889,11244,.013888889,29089
29089,2023,11244,.013888889,11244,.013888889,29089
29091,2018,41092,.013888889,41092,.013888889,29091
29091,2019,41092,.013888889,41092,.013888889,29091
29091,2020,41092,.013888889,41092,.013888889,29091
29091,2021,41092,.013888889,41092,.013888889,29091
29091,2022,41092,.013888889,41092,.013888889,29091
29091,2023,41092,.013888889,41092,.013888889,29091
29093,2018,9372,.013888889,9372,.013888889,29093
29093,2019,9372,.013888889,9372,.013888889,29093
29093,2020,9372,.013888889,9372,.013888889,29093
29093,2021,9372,.013888889,9372,.013888889,29093
29093,2022,9372,.013888889,9372,.013888889,29093
29093,2023,9372,.013888889,9372,.013888889,29093
29095,2018,915632,.013888889,915632,.013888889,29095
29095,2019,915632,.013888889,915632,.013888889,29095
29095,2020,915632,.013888889,915632,.013888889,29095
29095,2021,915632,.013888889,915632,.013888889,29095
29095,2022,915632,.013888889,915632,.013888889,29095
29095,2023,915632,.013888889,915632,.013888889,29095
29097,2018,132441,.013855307,132441,.013855307,29097
29097,2019,132441,.013855307,132441,.013855307,29097
29097,2020,132441,.013855307,132441,.013855307,29097
29097,2021,132441,.013855307,132441,.013855307,29097
29097,2022,132441,.013855307,132441,.013855307,29097
29097,2023,132441,.013855307,132441,.013855307,29097
29099,2018,230665,.01384615,230665,.01384615,29099
29099,2019,230665,.01384615,230665,.01384615,29099
29099,2020,230665,.01384615,230665,.01384615,29099
29099,2021,230665,.01384615,230665,.01384615,29099
29099,2022,230665,.01384615,230665,.01384615,29099
29099,2023,230665,.01384615,230665,.01384615,29099
29101,2018,54303,.013779018,54303,.013779018,29101
29101,2019,54303,.013779018,54303,.013779018,29101
29101,2020,54303,.013779018,54303,.013779018,29101
29101,2021,54303,.013779018,54303,.013779018,29101
29101,2022,54303,.013779018,54303,.013779018,29101
29101,2023,54303,.013779018,54303,.013779018,29101
29103,2018,4825,.013888889,4825,.013888889,29103
29103,2019,4825,.013888889,4825,.013888889,29103
29103,2020,4825,.013888889,4825,.013888889,29103
29103,2021,4825,.013888889,4825,.013888889,29103
29103,2022,4825,.013888889,4825,.013888889,29103
29103,2023,4825,.013888889,4825,.013888889,29103
29105,2018,37134,.013888889,37134,.013888889,29105
29105,2019,37134,.013888889,37134,.013888889,29105
29105,2020,37134,.013888889,37134,.013888889,29105
29105,2021,37134,.013888889,37134,.013888889,29105
29105,2022,37134,.013888889,37134,.013888889,29105
29105,2023,37134,.013888889,37134,.013888889,29105
29107,2018,32530,.013710189,32530,.013710189,29107
29107,2019,32530,.013710189,32530,.013710189,29107
29107,2020,32530,.013710189,32530,.013710189,29107
29107,2021,32530,.013710189,32530,.013710189,29107
29107,2022,32530,.013710189,32530,.013710189,29107
29107,2023,32530,.013710189,32530,.013710189,29107
29109,2018,34736,.013607233,34736,.013607233,29109
29109,2019,34736,.013607233,34736,.013607233,29109
29109,2020,34736,.013607233,34736,.013607233,29109
29109,2021,34736,.013607233,34736,.013607233,29109
29109,2022,34736,.013607233,34736,.013607233,29109
29109,2023,34736,.013607233,34736,.013607233,29109
